Step,Element,Entropy,Max Depth, Assembly, Omega, Order
532,[A][A]=[A],1.4689955935892813,3,18,156,20
533,[A]=[A][A],1.4689955935892813,3,18,156,20
534,[[A]]=A,1.4832261969709113,3,17,147,19
535,[A][A]=[A],1.5032583347756456,3,16,140,18
536,[A]=[A][A],1.595461844238322,3,18,163,20
537,[A][A]=[A],1.6337314206421327,3,16,147,18
538,[[A]]=A,1.6578764348499595,3,15,138,17
539,[A][A]=[A],1.6774212838293647,3,14,131,16
540,[A][A]=[A],1.5916727785823275,3,12,108,14
541,[A]=[A][A],1.5628066316931741,3,12,118,15
542,[A]=[A][A],1.5628066316931741,3,12,118,15
543,[[A]]=A,1.3250112108241772,2,10,89,12
544,[A][A]=[A],1.3485878960124222,2,9,82,11
545,[A][A]=[A],1.3921472236645345,2,7,66,9
546,[A]=[A][A],1.3921472236645345,2,7,66,9
547,[A][A]=[A],1.4488156357251847,2,5,50,7
548,[[A]]=A,1.4591479170272446,2,4,42,6
549,[[A]]=A,1.4591479170272446,2,4,42,6
550,=[[]],1.4056390622295665,2,6,57,8
551,=[[]],1.7219280948873623,3,8,77,10
552,[A][A]=[A],1.7527152789797045,3,8,67,9
553,=[[]],1.823067982273661,3,8,90,11
554,[[A]]=A,1.3787834934861753,2,6,47,7
555,[A]=[A][A],1.3787834934861753,2,6,47,7
556,[A]=[A][A],1.3787834934861753,2,6,47,7
557,[A]=[A][A],1.3516441151533924,2,8,63,9
558,[A]=[A][A],1.3516441151533924,2,8,63,9
559,[[A]]=A,1.2987949406953985,2,7,54,8
560,=[[]],1.6854752972273344,3,8,74,10
561,=[[]],1.7841591278514217,3,9,96,12
562,=[[]],1.809200032697812,3,11,116,14
563,=[[]],1.764097655573916,3,13,131,16
564,[[A]]=A,1.7055872616982601,3,12,120,15
565,=[[]],1.6578764348499595,3,14,136,17
566,[[A]]=A,1.6774212838293647,3,13,127,16
567,[A]=[A][A],1.6774212838293647,3,13,127,16
568,[[A]]=A,1.573402452417767,3,11,97,13
569,[A][A]=[A],1.6258145836939115,3,10,90,12
570,[A]=[A][A],1.6258145836939115,3,10,90,12
571,[[A]]=A,1.224394445405986,2,8,61,9
572,[A]=[A][A],1.1567796494470395,2,9,68,10
573,[A]=[A][A],1.1567796494470395,2,9,68,10
574,[A]=[A][A],1.1567796494470395,2,9,68,10
575,[A]=[A][A],1.1567796494470395,2,9,68,10
576,[A]=[A][A],1.1567796494470395,2,9,68,10
577,[A]=[A][A],1.1567796494470395,2,9,68,10
578,=[[]],1.188721875540867,2,11,84,12
579,=[[]],1.1981174211304033,2,13,100,14
580,[A][A]=[A],1.2389012566026305,2,12,93,13
581,=[[]],1.2309595631140104,2,14,109,15
582,[[A]]=A,1.1981174211304033,2,13,100,14
583,[A]=[A][A],1.1981174211304033,2,13,100,14
584,[A][A]=[A],1.2389012566026305,2,12,93,13
585,[A][A]=[A],1.280672129520887,2,11,86,12
586,=[[]],1.2638091738835462,2,13,102,14
587,[A]=[A][A],1.2638091738835462,2,13,102,14
588,=[[]],1.2475562489182659,2,15,118,16
589,=[[]],1.2326602568158207,2,17,134,18
590,[A][A]=[A],1.253297578463043,2,16,127,17
591,[A]=[A][A],1.253297578463043,2,16,127,17
592,[A][A]=[A],1.271782221599798,2,15,120,16
593,[A][A]=[A],1.2958363892911637,2,13,104,14
594,[[A]]=A,1.2957378005380122,2,12,95,13
595,=[[]],1.272905595320056,2,14,111,15
596,[A]=[A][A],1.272905595320056,2,14,111,15
597,[A]=[A][A],1.253297578463043,2,16,127,17
598,=[[]],1.4832261969709113,3,17,147,19
599,[A][A]=[A],1.5032583347756456,3,16,140,18
600,[[A]]=A,1.519728461579561,3,15,131,17
601,[A][A]=[A],1.5435644431995963,3,14,124,16
602,[A][A]=[A],1.5916727785823275,3,12,108,14
603,=[[]],1.5435644431995963,3,14,124,16
604,=[[]],1.5032583347756456,3,16,140,18
605,[A][A]=[A],1.5435644431995963,3,14,124,16
606,[[A]]=A,1.5628066316931741,3,13,115,15
607,[A][A]=[A],1.5916727785823275,3,12,108,14
608,[A]=[A][A],1.5916727785823275,3,12,108,14
609,[A][A]=[A],1.650022421648354,3,10,92,12
610,[A][A]=[A],1.7219280948873623,3,8,76,10
611,[A]=[A][A],1.7219280948873623,3,8,76,10
612,[A]=[A][A],1.650022421648354,3,10,92,12
613,=[[]],1.7273966735744795,3,11,113,14
614,[A][A]=[A],1.7841591278514217,3,9,97,12
615,[A][A]=[A],1.811278124459133,3,6,60,8
616,[A][A]=[A],1.811278124459133,3,6,60,8
617,[A][A]=[A],1.811278124459133,3,6,60,8
618,[[A]]=A,1.8423709931771084,3,5,52,7
619,=[[]],1.7527152789797045,3,7,67,9
620,[A][A]=[A],1.811278124459133,3,6,60,8
621,[[A]]=A,1.3709505944546687,2,4,31,5
622,[A]=[A][A],1.3709505944546687,2,4,31,5
623,[[A]]=A,0.8112781244591328,1,3,23,4
624,[A]=[A][A],0.7219280948873623,1,4,30,5
625,[[A]]=A,0.7219280948873623,1,4,30,5
626,[A][A]=[A],0.8112781244591328,1,3,23,4
627,[A][A]=[A],0.9182958340544896,1,2,16,3
628,[[A]]=A,0.9182958340544896,1,2,16,3
629,=[[]],1.3709505944546687,2,4,31,5
630,=[[]],1.3787834934861753,2,6,47,7
631,[[A]]=A,1.2516291673878228,2,5,38,6
632,=[[]],1.2987949406953985,2,7,54,8
633,[A][A]=[A],1.3787834934861753,2,6,47,7
634,[A]=[A][A],1.3787834934861753,2,6,47,7
635,=[[]],1.3516441151533924,2,8,63,9
636,=[[]],1.6767370300521325,3,10,83,11
637,[A][A]=[A],1.7527152789797045,3,8,67,9
638,[A]=[A][A],1.7527152789797045,3,8,67,9
639,[[A]]=A,1.4056390622295665,2,7,56,8
640,[A][A]=[A],1.4591479170272446,2,5,40,6
641,[A][A]=[A],1.5,2,3,24,4
642,[A][A]=[A],1.5,2,3,24,4
643,[A][A]=[A],1.5,2,3,24,4
644,[A]=[A][A],1.5,2,3,24,4
645,=[[]],1.4591479170272446,2,5,40,6
646,[A]=[A][A],1.4591479170272446,2,5,40,6
647,[A][A]=[A],1.5,2,3,24,4
648,[A]=[A][A],1.5,2,3,24,4
649,[A]=[A][A],1.3709505944546687,2,4,31,5
650,[A]=[A][A],1.3709505944546687,2,4,31,5
651,[A]=[A][A],1.3709505944546687,2,4,31,5
652,[A]=[A][A],1.3709505944546687,2,4,31,5
653,[[A]]=A,0.8112781244591328,1,3,23,4
654,[A]=[A][A],0.7219280948873623,1,4,30,5
655,[[A]]=A,0.7219280948873623,1,4,30,5
656,[A][A]=[A],0.8112781244591328,1,3,23,4
657,=[[]],1.7924812503605778,3,5,43,6
658,[[A]]=A,1.3709505944546687,2,4,31,5
659,[[A]]=A,0.8112781244591328,1,3,23,4
660,[[A]]=A,0.8112781244591328,1,3,23,4
661,[A][A]=[A],0.9182958340544896,1,2,16,3
662,[[A]]=A,0.9182958340544896,1,2,16,3
663,[A][A]=[A],1,1,2,9,2
664,[[A]]=A,1,1,2,9,2
665,[[A]]=A,1,1,2,9,2
666,[A][A]=[A],1,1,2,9,2
667,[A]=[A][A],1,1,2,9,2
668,=[[]],2,3,4,30,4
669,[[A]]=A,1.584962500721156,2,3,18,3
670,=[[]],1.5219280948873621,2,3,34,5
671,[A]=[A][A],1.5219280948873621,2,3,34,5
672,[[A]]=A,1.5,2,3,24,4
673,[A]=[A][A],1.4591479170272446,2,5,40,6
674,=[[]],1.4056390622295665,2,7,56,8
675,=[[]],1.360964047443681,2,9,72,10
676,[A]=[A][A],1.360964047443681,2,9,72,10
677,[A][A]=[A],1.4056390622295665,2,7,56,8
678,[A][A]=[A],1.4591479170272446,2,5,40,6
679,[A]=[A][A],1.3787834934861753,2,6,47,7
680,[A][A]=[A],1.4591479170272446,2,5,40,6
681,[[A]]=A,1.3709505944546687,2,4,31,5
682,[A][A]=[A],1.5,2,3,24,4
683,=[[]],1.4591479170272446,2,5,40,6
684,[A]=[A][A],1.4591479170272446,2,5,40,6
685,[A][A]=[A],1.5,2,3,24,4
686,[[A]]=A,0.9182958340544896,1,2,16,3
687,=[[]],1.9219280948873623,3,4,36,5
688,=[[]],1.8423709931771084,3,6,51,7
689,[A]=[A][A],1.8423709931771084,3,6,51,7
690,[[A]]=A,1.4591479170272446,2,5,40,6
691,[A]=[A][A],1.4591479170272446,2,5,40,6
692,[[A]]=A,1.3709505944546687,2,4,31,5
693,[A]=[A][A],1.3709505944546687,2,4,31,5
694,[A][A]=[A],1.5,2,3,24,4
695,=[[]],1.4591479170272446,2,5,40,6
696,[A]=[A][A],1.4591479170272446,2,5,40,6
697,=[[]],1.4056390622295665,2,7,56,8
698,[A][A]=[A],1.4591479170272446,2,5,40,6
699,[A]=[A][A],1.4591479170272446,2,5,40,6
700,[A]=[A][A],1.4591479170272446,2,5,40,6
701,=[[]],1.811278124459133,3,6,60,8
702,=[[]],1.7219280948873623,3,8,76,10
703,=[[]],1.7841591278514217,3,9,97,12
704,[A][A]=[A],1.811278124459133,3,6,60,8
705,[A]=[A][A],1.811278124459133,3,6,60,8
706,[A]=[A][A],1.811278124459133,3,6,60,8
707,[[A]]=A,1.3709505944546687,2,4,31,5
708,[A]=[A][A],1.2516291673878228,2,5,38,6
709,=[[]],1.2987949406953985,2,7,54,8
710,[A][A]=[A],1.3787834934861753,2,6,47,7
711,=[[]],1.3516441151533924,2,8,63,9
712,[A]=[A][A],1.3221793455166666,2,10,79,11
713,[A][A]=[A],1.360964047443681,2,9,72,10
714,=[[]],1.650022421648354,3,10,92,12
715,[[A]]=A,1.6767370300521325,3,9,83,11
716,[[A]]=A,1.2987949406953985,2,7,54,8
717,[A][A]=[A],1.3787834934861753,2,6,47,7
718,=[[]],1.7527152789797045,3,7,67,9
719,=[[]],1.6767370300521325,3,9,83,11
720,[[A]]=A,1.6854752972273344,3,8,74,10
721,[[A]]=A,1.1488348542809166,2,6,45,7
722,=[[]],1.224394445405986,2,8,61,9
723,[[A]]=A,1.061278124459133,2,7,52,8
724,[[A]]=A,0.5916727785823275,1,6,44,7
725,[[A]]=A,0.5916727785823275,1,6,44,7
726,[[A]]=A,0.5916727785823275,1,6,44,7
727,=[[]],0.9864267287308424,2,8,59,9
728,[A][A]=[A],1.061278124459133,2,7,52,8
729,[A]=[A][A],1.061278124459133,2,7,52,8
730,=[[]],1.1567796494470395,2,9,68,10
731,=[[]],1.188721875540867,2,11,84,12
732,[A]=[A][A],1.188721875540867,2,11,84,12
733,[[A]]=A,1.0957952550009336,2,10,75,11
734,[A][A]=[A],1.1567796494470395,2,9,68,10
735,[A]=[A][A],1.1567796494470395,2,9,68,10
736,[A]=[A][A],1.1567796494470395,2,9,68,10
737,[A]=[A][A],1.188721875540867,2,11,84,12
738,[A][A]=[A],1.2406705316766884,2,10,77,11
739,[[A]]=A,1.1567796494470395,2,9,68,10
740,[A]=[A][A],1.1567796494470395,2,9,68,10
741,[[A]]=A,0.9864267287308424,2,8,59,9
742,[[A]]=A,0.5435644431995964,1,7,51,8
743,[[A]]=A,0.5435644431995964,1,7,51,8
744,[A][A]=[A],0.5916727785823275,1,6,44,7
745,=[[]],1.4466166676282082,3,8,64,9
746,[[A]]=A,1.061278124459133,2,7,52,8
747,[A]=[A][A],1.061278124459133,2,7,52,8
748,=[[]],1.1567796494470395,2,9,68,10
749,[A]=[A][A],1.188721875540867,2,11,84,12
750,[A]=[A][A],1.1401156785146092,2,12,91,13
751,[A]=[A][A],1.1401156785146092,2,12,91,13
752,=[[]],1.4716022614097979,3,14,111,15
753,[A][A]=[A],1.5216406363433184,3,13,104,14
754,[A]=[A][A],1.5216406363433184,3,13,104,14
755,[[A]]=A,1.2389012566026305,2,12,93,13
756,[A]=[A][A],1.1981174211304033,2,13,100,14
757,[[A]]=A,1.1401156785146092,2,12,91,13
758,[[A]]=A,1.0408520829727552,2,11,82,12
759,=[[]],1.0949143184120975,2,13,98,14
760,[[A]]=A,0.9912642605354287,2,12,89,13
761,[A]=[A][A],0.9463729359854419,2,13,96,14
762,[[A]]=A,0.7732283485249176,2,12,87,13
763,[[A]]=A,0.41381685030363374,1,11,79,12
764,=[[]],0.7345299214394703,2,13,94,14
765,[A][A]=[A],0.7732283485249176,2,12,87,13
766,[A]=[A][A],0.7732283485249176,2,12,87,13
767,=[[]],0.9055872616982603,2,14,103,15
768,[A]=[A][A],0.9055872616982603,2,14,103,15
769,[[A]]=A,0.7345299214394703,2,13,94,14
770,[A]=[A][A],0.7345299214394703,2,13,94,14
771,[[A]]=A,0.39124356362925566,1,12,86,13
772,[A][A]=[A],0.41381685030363374,1,11,79,12
773,=[[]],0.7345299214394703,2,13,94,14
774,=[[]],0.8683927290103626,2,15,110,16
775,=[[]],0.9444885341662053,2,17,126,18
776,[A]=[A][A],0.9444885341662053,2,17,126,18
777,[[A]]=A,0.8343470230852537,2,16,117,17
778,[A][A]=[A],0.8683927290103626,2,15,110,16
779,[A]=[A][A],0.8683927290103626,2,15,110,16
780,[[A]]=A,0.6998428398862386,2,14,101,15
781,[A][A]=[A],0.7345299214394703,2,13,94,14
782,=[[]],1.186278124459133,3,15,114,16
783,[A]=[A][A],1.186278124459133,3,15,114,16
784,[A][A]=[A],1.2366407419411674,3,14,107,15
785,[A]=[A][A],1.2366407419411674,3,14,107,15
786,[A][A]=[A],1.2916919971380596,3,13,100,14
787,[[A]]=A,0.9912642605354287,2,12,89,13
788,[[A]]=A,0.8166890883150209,2,11,80,12
789,[A][A]=[A],0.8658566174572235,2,10,73,11
790,[A]=[A][A],0.8658566174572235,2,10,73,11
791,[[A]]=A,0.4689955935892812,1,9,65,10
792,[A]=[A][A],0.4689955935892812,1,9,65,10
793,=[[]],0.8166890883150209,2,11,80,12
794,[A][A]=[A],0.8658566174572235,2,10,73,11
795,=[[]],1.5058762556041068,4,12,100,13
796,[[A]]=A,1.207518749639422,3,11,85,12
797,[[A]]=A,0.8658566174572235,2,10,73,11
798,[[A]]=A,0.4689955935892812,1,9,65,10
799,[A]=[A][A],0.4394969869215134,1,10,72,11
800,[A][A]=[A],0.4689955935892812,1,9,65,10
801,[A]=[A][A],0.4689955935892812,1,9,65,10
802,=[[]],0.8166890883150209,2,11,80,12
803,=[[]],0.9463729359854419,2,13,96,14
804,[A]=[A][A],0.9463729359854419,2,13,96,14
805,[A][A]=[A],0.9912642605354287,2,12,89,13
806,[A][A]=[A],1.0408520829727552,2,11,82,12
807,=[[]],1.0949143184120975,2,13,98,14
808,[A][A]=[A],1.1401156785146092,2,12,91,13
809,[[A]]=A,1.0408520829727552,2,11,82,12
810,[A][A]=[A],1.0957952550009336,2,10,75,11
811,[A][A]=[A],1.1567796494470395,2,9,68,10
812,[[A]]=A,0.9864267287308424,2,8,59,9
813,[A][A]=[A],1.061278124459133,2,7,52,8
814,[A][A]=[A],1.1488348542809166,2,6,45,7
815,[A]=[A][A],1.061278124459133,2,7,52,8
816,[A][A]=[A],1.1488348542809166,2,6,45,7
817,[[A]]=A,0.6500224216483541,1,5,37,6
818,=[[]],1.061278124459133,2,7,52,8
819,=[[]],1.1567796494470395,2,9,68,10
820,=[[]],1.188721875540867,2,11,84,12
821,[A]=[A][A],1.188721875540867,2,11,84,12
822,[[A]]=A,1.0957952550009336,2,10,75,11
823,[A]=[A][A],1.0957952550009336,2,10,75,11
824,[[A]]=A,0.9219280948873623,2,9,66,10
825,[[A]]=A,0.5032583347756457,1,8,58,9
826,[A]=[A][A],0.5032583347756457,1,8,58,9
827,[A][A]=[A],0.5435644431995964,1,7,51,8
828,[A][A]=[A],0.5916727785823275,1,6,44,7
829,[A][A]=[A],0.6500224216483541,1,5,37,6
830,[A][A]=[A],0.7219280948873623,1,4,30,5
831,[A][A]=[A],0.8112781244591328,1,3,23,4
832,[A][A]=[A],0.9182958340544896,1,2,16,3
833,=[[]],1.9219280948873623,3,4,36,5
834,[A][A]=[A],1.9219280948873623,3,4,36,5
835,[A]=[A][A],1.9219280948873623,3,4,36,5
836,=[[]],1.9502120649147465,3,4,59,7
837,=[[]],1.8910611120726528,3,6,74,9
838,[A]=[A][A],1.8910611120726528,3,6,74,9
839,[A][A]=[A],1.8423709931771084,3,6,51,7
840,[[A]]=A,1.4591479170272446,2,5,40,6
841,[[A]]=A,1.3709505944546687,2,4,31,5
842,[A]=[A][A],1.4591479170272446,2,4,42,6
843,[A][A]=[A],1.5219280948873621,2,3,35,5
844,[A][A]=[A],1.5,2,3,24,4
845,=[[]],1.9182958340544893,3,4,45,6
846,[A]=[A][A],1.8423709931771084,3,5,56,7
847,[A]=[A][A],1.8423709931771084,3,5,56,7
848,[[A]]=A,0.9182958340544896,1,2,16,3
849,=[[]],1.9219280948873623,3,4,36,5
850,=[[]],1.9502120649147465,3,4,58,7
851,=[[]],1.8910611120726528,3,8,73,9
852,[A]=[A][A],1.8910611120726528,3,8,73,9
853,[A][A]=[A],1.9182958340544893,3,5,45,6
854,=[[]],1.811278124459133,3,7,61,8
855,=[[]],1.7219280948873623,3,9,77,10
856,[A]=[A][A],1.7219280948873623,3,9,77,10
857,[A]=[A][A],1.7219280948873623,3,9,77,10
858,[A]=[A][A],1.650022421648354,3,11,93,12
859,[A][A]=[A],1.7219280948873623,3,9,77,10
860,[A][A]=[A],1.811278124459133,3,7,61,8
861,=[[]],1.7219280948873623,3,9,77,10
862,=[[]],1.7841591278514217,3,10,97,12
863,[A][A]=[A],1.8464393446710154,3,8,81,10
864,[A][A]=[A],1.8464393446710154,3,8,81,10
865,[[A]]=A,1.7527152789797047,3,7,70,9
866,[A][A]=[A],1.8423709931771084,3,5,54,7
867,=[[]],1.7527152789797047,3,7,70,9
868,[[A]]=A,1.811278124459133,3,6,60,8
869,=[[]],1.7219280948873623,3,8,76,10
870,[[A]]=A,1.3787834934861753,2,6,47,7
871,[A][A]=[A],1.4591479170272446,2,5,40,6
872,[[A]]=A,1.3709505944546687,2,4,31,5
873,[A]=[A][A],1.3709505944546687,2,4,31,5
874,[[A]]=A,0.8112781244591328,1,3,23,4
875,[A][A]=[A],0.9182958340544896,1,2,16,3
876,[A][A]=[A],1,1,2,9,2
877,[A]=[A][A],1,1,2,9,2
878,[[A]]=A,1,1,2,9,2
879,[A][A]=[A],1,1,2,9,2
880,[A][A]=[A],1,1,2,9,2
881,[A]=[A][A],1,1,2,9,2
882,=[[]],2,3,4,30,4
883,[A]=[A][A],1.9502120649147465,3,4,58,7
884,[[A]]=A,1.9182958340544893,3,5,45,6
885,[[A]]=A,1.9219280948873623,3,4,36,5
886,[A][A]=[A],1.9219280948873623,3,4,36,5
887,[[A]]=A,1.5,2,3,24,4
888,[[A]]=A,0.9182958340544896,1,2,16,3
889,[A]=[A][A],0.9182958340544896,1,2,16,3
890,[[A]]=A,0.9182958340544896,1,2,16,3
891,[A]=[A][A],0.9182958340544896,1,2,16,3
892,[[A]]=A,0.9182958340544896,1,2,16,3
893,[[A]]=A,0.9182958340544896,1,2,16,3
894,[[A]]=A,0.9182958340544896,1,2,16,3
895,=[[]],1.3709505944546687,2,4,31,5
896,=[[]],1.8423709931771084,3,6,51,7
897,[[A]]=A,1.4591479170272446,2,5,40,6
898,[A]=[A][A],1.3787834934861753,2,6,47,7
899,=[[]],1.3516441151533924,2,8,63,9
900,[[A]]=A,1.2987949406953985,2,7,54,8
901,[A][A]=[A],1.3787834934861753,2,6,47,7
902,[[A]]=A,1.2516291673878228,2,5,38,6
903,[A][A]=[A],1.3709505944546687,2,4,31,5
904,[A]=[A][A],1.3709505944546687,2,4,31,5
905,=[[]],1.8423709931771084,3,6,51,7
906,=[[]],1.7527152789797045,3,8,67,9
907,[A]=[A][A],1.7527152789797045,3,8,67,9
908,[A][A]=[A],1.8423709931771084,3,6,51,7
909,[A][A]=[A],1.8423709931771084,3,6,51,7
910,=[[]],1.8910611120726528,3,7,72,9
911,=[[]],1.867633890971212,3,9,94,11
912,[A]=[A][A],1.867633890971212,3,9,94,11
913,[A][A]=[A],1.9056390622295665,3,6,66,8
914,[[A]]=A,1.8423709931771084,3,5,54,7
915,=[[]],1.7527152789797047,3,7,70,9
916,[A][A]=[A],1.8423709931771084,3,5,54,7
917,[A]=[A][A],1.8423709931771084,3,5,54,7
918,[[A]]=A,1.9182958340544893,3,4,45,6
919,=[[]],1.811278124459133,3,6,60,8
920,[[A]]=A,1.3709505944546687,2,4,31,5
921,=[[]],1.3787834934861753,2,6,47,7
922,[A]=[A][A],1.3787834934861753,2,6,47,7
923,=[[]],1.3516441151533924,2,8,63,9
924,[[A]]=A,1.2987949406953985,2,7,54,8
925,[A][A]=[A],1.3787834934861753,2,6,47,7
926,[A][A]=[A],1.4591479170272446,2,5,40,6
927,[[A]]=A,1.3709505944546687,2,4,31,5
928,[A][A]=[A],1.5,2,3,24,4
929,[A][A]=[A],1.5,2,3,24,4
930,=[[]],1.9182958340544893,3,4,45,6
931,[[A]]=A,0.9182958340544896,1,2,16,3
932,=[[]],1.3709505944546687,2,4,31,5
933,[[A]]=A,0.8112781244591328,1,3,23,4
934,[A][A]=[A],0.9182958340544896,1,2,16,3
935,[A][A]=[A],1,1,2,9,2
936,[A]=[A][A],0.9182958340544896,1,2,16,3
937,[[A]]=A,0.9182958340544896,1,2,16,3
938,[A]=[A][A],0.9182958340544896,1,2,16,3
939,[[A]]=A,0.9182958340544896,1,2,16,3
940,[A]=[A][A],0.9182958340544896,1,2,16,3
941,=[[]],1.3709505944546687,2,4,31,5
942,[A]=[A][A],1.3787834934861753,2,6,47,7
943,[A]=[A][A],1.3787834934861753,2,6,47,7
944,[[A]]=A,1.2516291673878228,2,5,38,6
945,[A][A]=[A],1.3709505944546687,2,4,31,5
946,=[[]],1.3787834934861753,2,6,47,7
947,[[A]]=A,1.2516291673878228,2,5,38,6
948,[A][A]=[A],1.3709505944546687,2,4,31,5
949,[A][A]=[A],1.5,2,3,24,4
950,[[A]]=A,0.9182958340544896,1,2,16,3
951,[A][A]=[A],1,1,2,9,2
952,[[A]]=A,1,1,2,9,2
953,[[A]]=A,1,1,2,9,2
954,=[[]],2,3,4,30,4
955,[A][A]=[A],2,3,4,30,4
956,[A][A]=[A],2,3,4,30,4
957,[A][A]=[A],2,3,4,30,4
958,[A][A]=[A],2,3,4,30,4
959,[[A]]=A,1.584962500721156,2,3,18,3
960,[[A]]=A,1,1,2,9,2
961,[A][A]=[A],1,1,2,9,2
962,[A]=[A][A],0.9182958340544896,1,2,16,3
963,=[[]],1.9219280948873623,3,4,36,5
964,=[[]],1.8423709931771084,3,6,51,7
965,[[A]]=A,1.4591479170272446,2,5,40,6
966,[A][A]=[A],1.5,2,3,24,4
967,[A]=[A][A],1.5,2,3,24,4
968,=[[]],1.4591479170272446,2,5,40,6
969,[[A]]=A,1.3709505944546687,2,4,31,5
970,[A][A]=[A],1.5,2,3,24,4
971,[A]=[A][A],1.5,2,3,24,4
972,=[[]],1.4591479170272446,2,5,40,6
973,=[[]],1.4056390622295665,2,7,56,8
974,=[[]],1.360964047443681,2,9,72,10
975,[[A]]=A,1.3516441151533924,2,8,63,9
976,[[A]]=A,1.2987949406953985,2,7,54,8
977,[[A]]=A,1.1488348542809166,2,6,45,7
978,=[[]],1.224394445405986,2,8,61,9
979,[[A]]=A,1.061278124459133,2,7,52,8
980,[[A]]=A,0.5916727785823275,1,6,44,7
981,[A]=[A][A],0.5916727785823275,1,6,44,7
982,=[[]],0.9864267287308424,2,8,59,9
983,=[[]],1.4911148500551854,3,9,80,11
984,[A]=[A][A],1.4911148500551854,3,9,80,11
985,=[[]],1.4885252948977485,3,11,95,13
986,[A]=[A][A],1.4885252948977485,3,11,95,13
987,=[[]],1.4716022614097979,3,13,111,15
988,[A]=[A][A],1.4716022614097979,3,13,111,15
989,[A]=[A][A],1.4716022614097979,3,13,111,15
990,=[[]],1.450467463408549,3,15,127,17
991,[[A]]=A,1.0949143184120975,2,13,98,14
992,[A][A]=[A],1.1401156785146092,2,12,91,13
993,=[[]],1.158938532350277,2,14,107,15
994,[A]=[A][A],1.158938532350277,2,14,107,15
995,[A][A]=[A],1.1981174211304033,2,13,100,14
996,[A]=[A][A],1.1981174211304033,2,13,100,14
997,[A][A]=[A],1.2389012566026305,2,12,93,13
998,[[A]]=A,1.188721875540867,2,11,84,12
999,[[A]]=A,1.0957952550009336,2,10,75,11
1000,[[A]]=A,0.9219280948873623,2,9,66,10
1001,=[[]],1.0408520829727552,2,11,82,12
1002,[A][A]=[A],1.0957952550009336,2,10,75,11
1003,[A]=[A][A],1.0957952550009336,2,10,75,11
1004,[A][A]=[A],1.1567796494470395,2,9,68,10
1005,[A]=[A][A],1.1567796494470395,2,9,68,10
1006,[A][A]=[A],1.224394445405986,2,8,61,9
1007,=[[]],1.2406705316766884,2,10,77,11
1008,[A]=[A][A],1.280672129520887,2,10,87,12
1009,[A][A]=[A],1.3221793455166666,2,9,80,11
1010,[A][A]=[A],1.360964047443681,2,8,73,10
1011,[A]=[A][A],1.360964047443681,2,8,73,10
1012,[A][A]=[A],1.3921472236645345,2,7,66,9
1013,=[[]],1.3485878960124222,2,9,82,11
1014,[A]=[A][A],1.3485878960124222,2,9,82,11
1015,[[A]]=A,1.360964047443681,2,8,73,10
1016,[[A]]=A,1.3516441151533924,2,7,64,9
1017,[A][A]=[A],1.4056390622295665,2,6,57,8
1018,=[[]],1.360964047443681,2,8,73,10
1019,=[[]],1.3250112108241772,2,10,89,12
1020,[[A]]=A,1.3221793455166666,2,9,80,11
1021,[A][A]=[A],1.360964047443681,2,8,73,10
1022,[A][A]=[A],1.3921472236645345,2,7,66,9
1023,[[A]]=A,1.4056390622295665,2,6,57,8
1024,[A]=[A][A],1.4056390622295665,2,6,57,8
1025,[A][A]=[A],1.4488156357251847,2,5,50,7
1026,=[[]],1.3921472236645345,2,7,66,9
1027,[[A]]=A,1.4056390622295665,2,6,57,8
1028,[A][A]=[A],1.4488156357251847,2,5,50,7
1029,[[A]]=A,1.4591479170272446,2,4,42,6
1030,[A][A]=[A],1.5219280948873621,2,3,35,5
1031,=[[]],1.4488156357251847,2,5,50,7
1032,[A][A]=[A],1.4591479170272446,2,5,40,6
1033,[[A]]=A,1.3709505944546687,2,4,31,5
1034,[A][A]=[A],1.5,2,3,24,4
1035,[A][A]=[A],1.5,2,3,24,4
1036,=[[]],1.4591479170272446,2,5,40,6
1037,[[A]]=A,1.3709505944546687,2,4,31,5
1038,=[[]],2.1280852788913944,4,6,58,7
1039,[[A]]=A,1.7924812503605778,3,5,43,6
1040,[[A]]=A,1.3709505944546687,2,4,31,5
1041,[[A]]=A,0.8112781244591328,1,3,23,4
1042,[A][A]=[A],0.9182958340544896,1,2,16,3
1043,=[[]],1.3709505944546687,2,4,31,5
1044,=[[]],1.3787834934861753,2,6,47,7
1045,[[A]]=A,1.2516291673878228,2,5,38,6
1046,[A]=[A][A],1.2516291673878228,2,5,38,6
1047,[A][A]=[A],1.3709505944546687,2,4,31,5
1048,[A][A]=[A],1.5,2,3,24,4
1049,[A]=[A][A],1.5,2,3,24,4
1050,[A][A]=[A],1.5,2,3,24,4
1051,[A][A]=[A],1.5,2,3,24,4
1052,[A]=[A][A],1.5,2,3,24,4
1053,=[[]],1.4591479170272446,2,5,40,6
1054,[A]=[A][A],1.4591479170272446,2,5,40,6
1055,=[[]],1.4056390622295665,2,7,56,8
1056,[A][A]=[A],1.4591479170272446,2,5,40,6
1057,[[A]]=A,1.3709505944546687,2,4,31,5
1058,[[A]]=A,0.8112781244591328,1,3,23,4
1059,=[[]],1.2516291673878228,2,5,38,6
1060,[A][A]=[A],1.3709505944546687,2,4,31,5
1061,[[A]]=A,0.8112781244591328,1,3,23,4
1062,[A]=[A][A],0.8112781244591328,1,3,23,4
1063,[[A]]=A,0.8112781244591328,1,3,23,4
